playerId,name,DBNOs,assists,boosts,kills,killStreaks,headshotKills,roadKills,teamKills,longestKill,damageDealt,heals,revives,deathType,rideDistance,swimDistance,walkDistance,timeSurvived,weaponsAcquired,killPlace,winPlace,match_id,roster_id,roster_members,roster_rank,roster_won
account.ee8baf1cdde24ab8b190e890f0ad4210,kingkong_91,0,0,4,0,0,0,0,0,0.0,0.0,0,0,byplayer,369.97018,0.0,3358.1772,1197.79,2,44,1,b6272c5a-e187-4f70-84f8-1eabd5a3717e,437fb24a-7a0c-4137-ab3a-40c39025dc7d,3,1,1
account.4655b87a9a8c4b65899cf0053f46ecc2,codename_pjw,1,0,7,2,1,0,0,0,87.24021,24.0,1,0,byzone,0.0,0.0,3222.1018,1371.737,5,11,1,b6272c5a-e187-4f70-84f8-1eabd5a3717e,437fb24a-7a0c-4137-ab3a-40c39025dc7d,3,1,1
account.be2228d3b980441593bc15498fb04668,heejunshit,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,676.66174,283.215,1,71,23,b6272c5a-e187-4f70-84f8-1eabd5a3717e,d41da555-63c3-47a3-9f3a-06005a0fef8b,4,23,0
account.889ba3c7b89948ba809026179e247960,dreamsw09,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,73.32919,130.994,1,80,26,b6272c5a-e187-4f70-84f8-1eabd5a3717e,d41da555-63c3-47a3-9f3a-06005a0fef8b,4,23,0
account.fa20038a57b24b66983e485ff4f9c061,RealEstateTycoon,0,0,0,0,0,0,0,0,0.0,31.57,0,0,byplayer,0.0,0.0,194.49742,149.032,2,78,26,b6272c5a-e187-4f70-84f8-1eabd5a3717e,d41da555-63c3-47a3-9f3a-06005a0fef8b,4,23,0
account.de928dbf3eae4ea2bec9237c32905ffc,sirupee,0,0,0,0,0,0,0,0,0.0,60.04514,1,0,byplayer,0.0,0.0,476.7008,293.024,1,70,23,b6272c5a-e187-4f70-84f8-1eabd5a3717e,d41da555-63c3-47a3-9f3a-06005a0fef8b,4,23,0
account.f56d12c6e4e84b03b21613b87dd77091,Hirolr,1,0,8,1,1,0,0,0,18.34312,100.0,4,0,byplayer,0.0,28.893715,3279.3472,1126.525,4,24,9,b6272c5a-e187-4f70-84f8-1eabd5a3717e,f2f5a942-0a72-4549-a472-aa464ddc34c4,4,9,0
account.4af153463d1b4ca5893fd0a787bd090a,femoral_muscle,1,0,7,2,2,0,0,0,22.604336,237.8425,4,2,byplayer,0.0,14.1032715,3391.8706,1149.917,5,16,9,b6272c5a-e187-4f70-84f8-1eabd5a3717e,f2f5a942-0a72-4549-a472-aa464ddc34c4,4,9,0
account.d2a7bcb46a464e2396234c241c4a0a78,Pig76,0,0,0,1,1,0,0,0,100.188835,73.2,3,0,byplayer,0.0,21.309309,1886.0189,661.22,4,25,9,b6272c5a-e187-4f70-84f8-1eabd5a3717e,f2f5a942-0a72-4549-a472-aa464ddc34c4,4,9,0
account.a86bbbc0e0c24a60bf8a229f057a0b16,kira_kira__,3,0,7,4,4,0,0,0,5.6849017,380.19998,2,0,byzone,0.0,0.0,3127.4666,1149.919,3,6,9,b6272c5a-e187-4f70-84f8-1eabd5a3717e,f2f5a942-0a72-4549-a472-aa464ddc34c4,4,9,0
account.2912894bf51d4f1db61e5fa6bd1f1f97,Heunggi,1,0,0,0,0,0,0,0,0.0,100.0,0,0,byplayer,0.0,0.0,29.460487,99.299,1,85,27,b6272c5a-e187-4f70-84f8-1eabd5a3717e,73ecf1cb-869f-4a88-9c21-ecbc2a052b26,1,27,0
account.4449dd844264414fb7cdd27a1ba58660,RoseWoo,1,1,6,2,1,0,0,0,50.09121,383.86398,2,0,byplayer,0.00862672,0.0,2769.9773,1431.663,7,12,2,b6272c5a-e187-4f70-84f8-1eabd5a3717e,6e476f2f-94a3-471a-ae0e-174e9a3954cf,1,2,0
account.e311b968e8ae43fd9a499e4eb6d4ec06,pantomuF,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,2265.9014,974.085,4,54,12,b6272c5a-e187-4f70-84f8-1eabd5a3717e,ce46ad13-f7ed-4ebd-a558-ae655401779c,1,12,0
account.9f6cada826cd4847a62004d417db00fb,paksukhee,0,0,1,1,1,0,0,0,17.243986,166.0425,5,2,byplayer,0.0,0.0,1475.0027,702.879,3,21,13,da938a1c-a7d5-40bf-af83-9048c2c040e6,59511fb0-9b66-425b-9430-e955a216866b,4,13,0
account.9e46d7439ca9408aa7a3b74b3a165a07,giniousnochang,0,1,0,0,0,0,0,0,0.0,22.140001,0,0,byplayer,0.0,10.775281,540.98975,312.574,3,51,13,da938a1c-a7d5-40bf-af83-9048c2c040e6,59511fb0-9b66-425b-9430-e955a216866b,4,13,0
account.0ab7a9394b864c41a0178b1ef54af7aa,chlwngur1324,3,0,1,3,2,2,0,0,38.898544,218.7793,1,0,byplayer,60.47329,0.0,960.99963,509.647,2,10,13,da938a1c-a7d5-40bf-af83-9048c2c040e6,59511fb0-9b66-425b-9430-e955a216866b,4,13,0
account.ebc439ada5f8474e9d767606a6ad534f,SEXSIX9,0,2,2,0,0,0,0,0,0.0,77.53071,1,1,byzone,0.0,0.0,1239.386,914.787,6,49,13,da938a1c-a7d5-40bf-af83-9048c2c040e6,59511fb0-9b66-425b-9430-e955a216866b,4,13,0
account.5e715f27b66d4215b32689b6fa523281,Natuearl,0,2,0,0,0,0,0,0,0.0,131.82748,0,0,byplayer,0.0,0.0,31.59857,116.155,2,58,16,da938a1c-a7d5-40bf-af83-9048c2c040e6,78a42202-3c74-41c1-bc2a-a7b6204d4e34,3,16,0
account.6f9b107417a54f8390119303309d1b1a,CHINGKA-,0,0,1,0,0,0,0,0,0.0,140.01,0,0,byplayer,0.0,0.0,659.99896,501.936,3,57,16,da938a1c-a7d5-40bf-af83-9048c2c040e6,78a42202-3c74-41c1-bc2a-a7b6204d4e34,3,16,0
account.0930307b93b74890a79c6daf00815a52,sp_cooler,5,0,1,5,2,0,0,0,40.98254,583.2417,0,0,byplayer,0.0,0.0,551.9622,582.138,3,4,16,da938a1c-a7d5-40bf-af83-9048c2c040e6,78a42202-3c74-41c1-bc2a-a7b6204d4e34,3,16,0
account.f7f2305bdbef477291096d8088e5a68a,ANGRY-HOYA,0,0,1,0,0,0,0,0,0.0,140.98093,0,0,byplayer,0.0,0.0,2811.4094,1003.113,7,37,5,da938a1c-a7d5-40bf-af83-9048c2c040e6,ed09c70f-076d-41db-a0f9-48d929ec00d2,3,5,0
account.28b3c8dc7ebf494e98d608d10628df0a,Greenshall,3,0,2,3,3,0,0,0,22.656872,290.8929,0,0,byplayer,0.0,0.0,3085.5635,1058.267,6,7,5,da938a1c-a7d5-40bf-af83-9048c2c040e6,ed09c70f-076d-41db-a0f9-48d929ec00d2,3,5,0
account.724a2bf363774f508b2d591e7ebce9fb,healeam,0,0,2,0,0,0,0,0,0.0,73.47974,1,0,byplayer,0.0,0.0,3207.1482,1059.402,3,36,5,da938a1c-a7d5-40bf-af83-9048c2c040e6,ed09c70f-076d-41db-a0f9-48d929ec00d2,3,5,0
account.a784e0c65294442a95a8e3e36a86a323,bunnychamp,0,0,4,0,0,0,0,0,0.0,17.251827,0,0,byplayer,0.0,0.0,4376.8955,1283.588,3,30,2,da938a1c-a7d5-40bf-af83-9048c2c040e6,da6e5968-99d9-4653-b7d3-0f3cf040896f,3,2,0
account.46b3b00c0b91425da5b0af040b097317,KingByun,1,0,0,0,0,0,0,0,0.0,90.0,0,0,byplayer,0.0,0.0,3964.349,1285.651,2,29,2,da938a1c-a7d5-40bf-af83-9048c2c040e6,da6e5968-99d9-4653-b7d3-0f3cf040896f,3,2,0
account.d72d9ccbc7e348af89de122d648a7de8,Liberoca_GG,0,0,4,0,0,0,0,0,0.0,87.6743,1,0,byplayer,0.0,0.0,3831.564,1289.512,4,28,2,da938a1c-a7d5-40bf-af83-9048c2c040e6,da6e5968-99d9-4653-b7d3-0f3cf040896f,3,2,0
account.995b1c0999df402480baabb7847eae38,Crayon76,0,0,1,0,0,0,0,0,0.0,18.449999,2,0,byplayer,0.0,0.0,180.13126,270.222,2,71,22,da938a1c-a7d5-40bf-af83-9048c2c040e6,09155a6a-7a02-4ed3-b8d7-41ecbb50a780,4,22,0
account.ef773fea16f34c92bf75f1aaa8b54ebc,GengJo,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,140.52975,193.783,3,76,23,da938a1c-a7d5-40bf-af83-9048c2c040e6,09155a6a-7a02-4ed3-b8d7-41ecbb50a780,4,22,0
account.a0dbe146d4864b918e1f15a93b9dc19a,hyoungjun0717,0,0,1,1,1,0,0,0,4.1152477,100.0,3,0,byplayer,0.0,0.0,380.17468,297.531,6,25,22,da938a1c-a7d5-40bf-af83-9048c2c040e6,09155a6a-7a02-4ed3-b8d7-41ecbb50a780,4,22,0
account.206f4a4f36fc42b2bb9d4c138dbcaf84,durf_durf,0,0,2,0,0,0,0,0,0.0,21.15,0,0,byplayer,0.0,0.0,337.63467,297.529,4,68,22,da938a1c-a7d5-40bf-af83-9048c2c040e6,09155a6a-7a02-4ed3-b8d7-41ecbb50a780,4,22,0
account.60811c11a4ac49adb82d8cad7220dc0e,sun4866,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,166.50972,187.158,4,78,24,da938a1c-a7d5-40bf-af83-9048c2c040e6,97fd775d-30f8-4f05-84c5-1f4e5b811333,4,19,0
account.4434931ffc044e7a849114ed2961d8d3,Hoo_Lim,2,0,0,3,2,1,0,0,13.953202,236.5275,0,0,byplayer,0.0,0.0,28.787508,121.682,2,11,25,da938a1c-a7d5-40bf-af83-9048c2c040e6,97fd775d-30f8-4f05-84c5-1f4e5b811333,4,19,0
account.da5c699008e44f1ab813d1156977ccc7,BG-Up7xKenji,0,0,2,0,0,0,0,0,0.0,18.427498,5,0,byplayer,0.0,0.0,295.2872,347.912,3,66,19,da938a1c-a7d5-40bf-af83-9048c2c040e6,97fd775d-30f8-4f05-84c5-1f4e5b811333,4,19,0
account.9a4e916c4ad047fbb3aaf6165738e82d,JING-HUAN2,1,0,1,1,1,0,0,0,11.867459,84.0,1,0,byplayer,0.0,0.0,402.6908,337.91,2,22,19,da938a1c-a7d5-40bf-af83-9048c2c040e6,97fd775d-30f8-4f05-84c5-1f4e5b811333,4,19,0
account.7a1aff5700d640a8bfc7d6b53dcbe87f,liufxiang666,3,1,5,3,1,1,0,0,51.37279,313.89752,9,0,byplayer,442.90445,0.0,2736.848,1009.383,4,8,7,da938a1c-a7d5-40bf-af83-9048c2c040e6,e0e29ef3-f4d3-4081-b2ca-e24f8a889f97,4,7,0
account.8bf23546e74f4c5ca0f5faa6f3573d80,IM-Kai-Sa030,0,1,4,0,0,0,0,0,0.0,0.0,1,1,byplayer,443.0584,0.0,2724.4631,1011.887,3,42,7,da938a1c-a7d5-40bf-af83-9048c2c040e6,e0e29ef3-f4d3-4081-b2ca-e24f8a889f97,4,7,0
account.0a044185af90466d8232e5ec6759ad51,Ftre_AoChen,2,2,5,2,1,1,0,0,35.12806,60.55977,8,1,byplayer,1180.3114,0.0,2159.0728,1011.889,4,12,7,da938a1c-a7d5-40bf-af83-9048c2c040e6,e0e29ef3-f4d3-4081-b2ca-e24f8a889f97,4,7,0
account.deb800b54ca340d8a9d47e41cc6acf27,Kawasaki-888,0,3,6,2,1,0,0,0,19.968533,377.51282,3,0,byplayer,630.29065,0.0,2858.3848,1011.885,6,13,7,da938a1c-a7d5-40bf-af83-9048c2c040e6,e0e29ef3-f4d3-4081-b2ca-e24f8a889f97,4,7,0
account.e632d54b7bdf40698fa64beb9d3f8b30,anan3394805276,0,0,2,0,0,0,0,0,0.0,0.0,4,0,byplayer,1875.6116,0.0,655.3494,585.327,2,41,6,da938a1c-a7d5-40bf-af83-9048c2c040e6,3992ce5c-7637-4d10-a65f-e59e246e0df6,4,6,0
account.cb2b223917be45509bec1eb3271ba742,jjang_zin,0,0,4,0,0,0,0,0,0.0,24.500803,0,0,byplayer,1981.0508,0.0,2557.0288,1020.295,3,40,6,da938a1c-a7d5-40bf-af83-9048c2c040e6,3992ce5c-7637-4d10-a65f-e59e246e0df6,4,6,0
account.ee62c0a593c54d5c94aef541ad233d1a,JPN-Papiyon,1,1,3,0,0,0,0,0,0.0,2.8300018,5,0,byzone,894.5195,0.0,2998.7056,1032.984,6,39,6,da938a1c-a7d5-40bf-af83-9048c2c040e6,3992ce5c-7637-4d10-a65f-e59e246e0df6,4,6,0
account.26f76aaecfba4d4d8d215eeb791ce8bf,ssi8nyon,0,0,2,0,0,0,0,0,0.0,74.40312,14,0,byplayer,1755.5676,0.0,2138.597,1032.986,4,38,6,da938a1c-a7d5-40bf-af83-9048c2c040e6,3992ce5c-7637-4d10-a65f-e59e246e0df6,4,6,0
account.4626a183185a4b95b9cf15ac67b83e9f,JH_hhh,3,0,2,4,1,1,0,0,40.296368,334.24802,0,0,byplayer,0.0,0.0,856.272,546.707,6,6,14,da938a1c-a7d5-40bf-af83-9048c2c040e6,ec6bdb52-5795-4498-954f-f80d2afd7bf7,3,14,0
account.32d9d43ed0f14ba8bbd5fb83cb3c3b2d,limguddnr,0,1,1,0,0,0,0,0,0.0,70.814995,2,0,byplayer,0.0,0.0,783.78986,543.971,3,52,14,da938a1c-a7d5-40bf-af83-9048c2c040e6,ec6bdb52-5795-4498-954f-f80d2afd7bf7,3,14,0
account.fee2d5adb3f84086834443a3d705d6e6,sonvvvvv1,4,2,2,6,2,1,0,0,26.694887,604.8121,5,1,byplayer,0.0,0.0,1024.239,683.162,9,3,14,da938a1c-a7d5-40bf-af83-9048c2c040e6,ec6bdb52-5795-4498-954f-f80d2afd7bf7,3,14,0
account.7e8819b1e3fe4939baef746fd20ab84e,LeeFT314,0,0,4,0,0,0,0,0,0.0,0.0,4,0,byplayer,0.0,0.0,2424.7664,949.494,4,46,9,da938a1c-a7d5-40bf-af83-9048c2c040e6,2ab8d36c-3d45-4c05-aea9-4cba37eb4ddb,4,9,0
account.ac6cb0f8fe2342b697693bee62f624f5,rrellorT,0,0,1,0,0,0,0,0,0.0,0.0,1,1,byplayer,0.0,0.0,2420.19,953.595,5,45,9,da938a1c-a7d5-40bf-af83-9048c2c040e6,2ab8d36c-3d45-4c05-aea9-4cba37eb4ddb,4,9,0
account.b6e499ca58cb4684aef356467b204ab3,sfdasfda,0,0,3,0,0,0,0,0,0.0,0.0,2,0,byplayer,0.0,0.0,2132.8496,953.598,6,44,9,da938a1c-a7d5-40bf-af83-9048c2c040e6,2ab8d36c-3d45-4c05-aea9-4cba37eb4ddb,4,9,0
account.904513e39af844bc8bc485ad694a4f7b,pig_dragon,0,0,3,1,1,0,0,0,2.5544817,98.8,2,0,byplayer,0.0,0.0,2153.4712,947.454,8,19,9,da938a1c-a7d5-40bf-af83-9048c2c040e6,2ab8d36c-3d45-4c05-aea9-4cba37eb4ddb,4,9,0
account.efbe672382c24bda82f9015057696984,mavon_,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,20.722145,78.393,0,87,27,da938a1c-a7d5-40bf-af83-9048c2c040e6,bacf3096-6773-4b10-8c2e-a29a709ed9bd,4,21,0
account.6113e14cd74c472aad0b82de86118f85,Gwon_Vv,0,0,0,0,0,0,0,0,0.0,15.825618,1,0,byplayer,0.0,0.0,304.52094,299.925,2,67,21,da938a1c-a7d5-40bf-af83-9048c2c040e6,bacf3096-6773-4b10-8c2e-a29a709ed9bd,4,21,0
account.2743a6a1db374ab4b04d349a4e6a95f9,JJongM_,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,0.0,64.049,0,88,27,da938a1c-a7d5-40bf-af83-9048c2c040e6,bacf3096-6773-4b10-8c2e-a29a709ed9bd,4,21,0
account.9e475ead77b44843be9918e1aa935d72,Marilyn_Monroe10,1,0,0,1,1,0,0,0,4.5741715,84.174385,7,0,byplayer,0.0,0.0,391.4743,299.928,3,24,21,da938a1c-a7d5-40bf-af83-9048c2c040e6,bacf3096-6773-4b10-8c2e-a29a709ed9bd,4,21,0
account.8b3781700aef4028a1bcbff3d49e678f,ajicurry,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,179.03609,263.362,3,74,23,da938a1c-a7d5-40bf-af83-9048c2c040e6,c597501a-6224-4072-a002-7ac0b89268f0,4,23,0
account.ea2ee89d6bd04b238f727ad999c7705a,NASUMOI,0,0,1,0,0,0,0,0,0.0,18.449999,4,0,byplayer,0.0,0.0,290.07144,263.367,3,72,23,da938a1c-a7d5-40bf-af83-9048c2c040e6,c597501a-6224-4072-a002-7ac0b89268f0,4,23,0
account.e3432cc50f5b40c6872815ca0d68f614,rasta04,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,221.51431,263.364,2,73,23,da938a1c-a7d5-40bf-af83-9048c2c040e6,c597501a-6224-4072-a002-7ac0b89268f0,4,23,0
account.f6e65f9cdf0641c99bec1a06ba7d3bb4,chinmook,1,0,0,0,0,0,0,0,0.0,100.0,0,0,byplayer,0.0,0.0,132.592,263.36,6,75,23,da938a1c-a7d5-40bf-af83-9048c2c040e6,c597501a-6224-4072-a002-7ac0b89268f0,4,23,0
account.4c98f0ceaac44920af07b563c3337871,DarkLittleIndian,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,22.531471,90.551,0,84,27,da938a1c-a7d5-40bf-af83-9048c2c040e6,436f1b9e-2487-41f7-8933-bbd0165f8778,3,27,0
account.a2b7502b2ed1409a8c065a8195dbb8cc,parkour_seungwon,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,9.850022,85.752,0,86,27,da938a1c-a7d5-40bf-af83-9048c2c040e6,436f1b9e-2487-41f7-8933-bbd0165f8778,3,27,0
account.9ac9d176a31f421d83ae917de5347b83,OOREO,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,6.171958,90.549,0,85,27,da938a1c-a7d5-40bf-af83-9048c2c040e6,436f1b9e-2487-41f7-8933-bbd0165f8778,3,27,0
account.02f187aaee5e4ada9121a448457ff862,Jin00_-,0,0,1,0,0,0,0,0,0.0,94.09499,0,0,byplayer,898.4169,45.575493,1890.0582,588.375,6,56,15,da938a1c-a7d5-40bf-af83-9048c2c040e6,73c10257-a52f-401d-ba5a-29a043d1a5f3,4,15,0
account.4fe9a7d7ce514e979f8bb85d85dec5d2,KAL9team,0,0,0,0,0,0,0,0,0.0,21.558645,0,0,byplayer,0.0,0.0,1710.2314,628.511,5,54,15,da938a1c-a7d5-40bf-af83-9048c2c040e6,73c10257-a52f-401d-ba5a-29a043d1a5f3,4,15,0
account.fdccbe9f31724cccb35f2f041b6f3ee3,fxxking_shot,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,2014.8196,614.906,3,55,15,da938a1c-a7d5-40bf-af83-9048c2c040e6,73c10257-a52f-401d-ba5a-29a043d1a5f3,4,15,0
account.797b86f948ee4b1d9db2a774453fa77b,ellesse2003,0,0,1,0,0,0,0,0,0.0,0.0,1,0,byplayer,0.001759059,196.57689,2838.711,634.613,3,53,15,da938a1c-a7d5-40bf-af83-9048c2c040e6,73c10257-a52f-401d-ba5a-29a043d1a5f3,4,15,0
account.81680c53ffd84d7981a23426b2280f11,Hundred_22,0,0,0,0,0,0,0,0,0.0,18.427498,0,0,byplayer,0.0,0.0,56.660904,159.561,3,80,25,da938a1c-a7d5-40bf-af83-9048c2c040e6,7b0ee657-5ce3-43ef-bbb3-a1048706b383,4,25,0
account.0df72ec675224b56b21f5b2e3e98894c,Kra_devil,0,0,0,0,0,0,0,0,0.0,48.800507,0,0,byplayer,0.0,0.0,22.323753,159.563,1,79,25,da938a1c-a7d5-40bf-af83-9048c2c040e6,7b0ee657-5ce3-43ef-bbb3-a1048706b383,4,25,0
account.6d4d6a0545b64fb2962f6bb00609f53b,Rene-Saints,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,35.38601,85.745,1,82,26,da938a1c-a7d5-40bf-af83-9048c2c040e6,7b0ee657-5ce3-43ef-bbb3-a1048706b383,4,25,0
account.459db26055a14e679c39afe660b30095,dlfmadlehdwn,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,3.6314874,82.507,1,83,26,da938a1c-a7d5-40bf-af83-9048c2c040e6,7b0ee657-5ce3-43ef-bbb3-a1048706b383,4,25,0
account.5c0ecc506c394bf6a8e92a5d77568f43,Fankmom,2,4,6,6,1,1,0,0,150.95827,573.17175,3,1,alive,0.0,0.0,3263.4,1297.684,3,2,1,da938a1c-a7d5-40bf-af83-9048c2c040e6,8c49a44b-6ba5-45ab-a569-52d075c31caa,4,1,1
account.409d122d2a684ca59c39b8fd66b7dbb7,bixin_84340198,1,4,6,1,1,0,0,0,166.19843,436.5549,4,0,alive,0.0,0.0,3588.1838,1297.684,5,16,1,da938a1c-a7d5-40bf-af83-9048c2c040e6,8c49a44b-6ba5-45ab-a569-52d075c31caa,4,1,1
account.59960b6e21c74aada429fb7db38e1371,Hi_-Boy,0,2,4,0,0,0,0,0,0.0,0.0,3,1,alive,0.0,0.0,3301.5576,1297.684,4,27,1,da938a1c-a7d5-40bf-af83-9048c2c040e6,8c49a44b-6ba5-45ab-a569-52d075c31caa,4,1,1
account.2b62ee4974b34b479d779f65b4cea378,yourfatherandson,13,2,6,18,3,5,0,0,205.22101,1700.081,4,1,alive,0.0,0.0,3341.1533,1297.684,3,1,1,da938a1c-a7d5-40bf-af83-9048c2c040e6,8c49a44b-6ba5-45ab-a569-52d075c31caa,4,1,1
account.a9befe039f284586a36ec7303c48af10,BYUNGKWAN_99,0,0,2,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,902.7422,401.242,4,62,18,da938a1c-a7d5-40bf-af83-9048c2c040e6,ed413472-8820-41fe-8b8a-31de12f82baa,4,18,0
account.6f0373c581b3464b8801bd3e68ef2921,hannommanjabeum,0,0,1,0,0,0,0,0,0.0,27.168476,1,0,byplayer,0.0,0.0,565.4942,366.225,4,63,18,da938a1c-a7d5-40bf-af83-9048c2c040e6,ed413472-8820-41fe-8b8a-31de12f82baa,4,18,0
account.b353556fa76c4eb1b57b2cbe2cd39b0d,ridmira,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,564.16785,268.042,2,65,18,da938a1c-a7d5-40bf-af83-9048c2c040e6,ed413472-8820-41fe-8b8a-31de12f82baa,4,18,0
account.f2f598adc2ce4ee9814973c715ebd7ef,yossark,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,286.21722,0.0,615.2236,341.552,5,64,18,da938a1c-a7d5-40bf-af83-9048c2c040e6,ed413472-8820-41fe-8b8a-31de12f82baa,4,18,0
account.06868c7dfa6c4a359c22cbe2d13da47e,HON_JAY,1,1,2,0,0,0,0,0,0.0,88.630005,3,0,byplayer,0.0,0.0,2465.126,754.859,3,48,12,da938a1c-a7d5-40bf-af83-9048c2c040e6,3046ac98-00b1-4e2a-8359-fa352da9008f,3,12,0
account.7dbcf7a032514dffb914142f37505be1,asdzxcqwe12,1,0,3,0,0,0,0,0,0.0,143.05,1,0,byplayer,0.0,0.0,2401.6443,763.042,5,47,12,da938a1c-a7d5-40bf-af83-9048c2c040e6,3046ac98-00b1-4e2a-8359-fa352da9008f,3,12,0
account.dbdde97aac274155b313469ab695b49f,shot_once_inhead,2,0,3,4,3,1,0,0,127.94131,346.32535,3,0,byplayer,0.0,0.0,2138.9575,728.989,8,5,12,da938a1c-a7d5-40bf-af83-9048c2c040e6,3046ac98-00b1-4e2a-8359-fa352da9008f,3,12,0
account.4655b87a9a8c4b65899cf0053f46ecc2,codename_pjw,1,0,1,1,1,1,0,0,4.7007565,265.04123,2,0,byplayer,0.0,0.0,2056.9907,956.198,6,18,8,da938a1c-a7d5-40bf-af83-9048c2c040e6,98491125-2755-44e1-9a17-95ca55873adc,3,8,0
account.ee8baf1cdde24ab8b190e890f0ad4210,kingkong_91,2,0,2,3,2,1,0,0,30.20358,250.0,1,0,byplayer,0.0,0.0,2060.8857,953.228,5,9,8,da938a1c-a7d5-40bf-af83-9048c2c040e6,98491125-2755-44e1-9a17-95ca55873adc,3,8,0
account.8569aacec8f2464693cdcf568ac40f1f,Mr_1000,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,197.2121,283.799,3,43,8,da938a1c-a7d5-40bf-af83-9048c2c040e6,98491125-2755-44e1-9a17-95ca55873adc,3,8,0
account.4415a541876241ea8d568869ee004495,YEYONGE,1,0,0,0,0,0,0,0,0.0,93.66,0,0,byplayer,0.0,0.0,329.44446,278.072,2,69,22,da938a1c-a7d5-40bf-af83-9048c2c040e6,39be0b38-66b4-4241-9882-0b8fc6ee307e,4,20,0
account.bb7e0d2ea71d47f196e5d7275501aad6,sobang_88,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,273.33328,274.665,5,70,22,da938a1c-a7d5-40bf-af83-9048c2c040e6,39be0b38-66b4-4241-9882-0b8fc6ee307e,4,20,0
account.5b260fb9d1c4498b8ac510dc6788a22e,QUANTUM_DYNAMICS,3,0,0,1,1,0,0,0,10.587037,300.0,0,0,byplayer,0.0,0.0,404.94016,312.708,3,23,20,da938a1c-a7d5-40bf-af83-9048c2c040e6,39be0b38-66b4-4241-9882-0b8fc6ee307e,4,20,0
account.271bb7ce6adf4b2e81a3b4744aa92561,sweet363,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,188.05449,191.399,5,77,24,da938a1c-a7d5-40bf-af83-9048c2c040e6,39be0b38-66b4-4241-9882-0b8fc6ee307e,4,20,0
account.906363b566e44d1eb8758ac77c69931c,3082245,1,2,3,0,0,0,0,1,0.0,38.46659,2,0,byzone,1261.6903,124.3887,2294.2817,1192.137,7,33,4,da938a1c-a7d5-40bf-af83-9048c2c040e6,9d3dd96e-d716-4eee-8479-4fa237665f3c,4,4,0
account.af768ae72aab45a9a5abb7ee26a25645,mene931,1,0,2,0,0,0,0,0,0.0,100.0,1,0,byplayer,0.0,0.0,2765.8994,1158.093,2,35,4,da938a1c-a7d5-40bf-af83-9048c2c040e6,9d3dd96e-d716-4eee-8479-4fa237665f3c,4,4,0
account.065cfa8542c347f99f852b344019d031,by_NEXUS,1,0,4,1,1,1,0,0,77.5632,206.32552,3,0,byzone,259.72736,0.0,2758.561,1192.133,4,17,4,da938a1c-a7d5-40bf-af83-9048c2c040e6,9d3dd96e-d716-4eee-8479-4fa237665f3c,4,4,0
account.66d326349f4c4ea0a91757d50c2aaeb4,rsh2623,0,0,2,0,0,0,0,0,0.0,36.729,2,0,byzone,52.945465,0.0,3279.517,1192.135,9,34,4,da938a1c-a7d5-40bf-af83-9048c2c040e6,9d3dd96e-d716-4eee-8479-4fa237665f3c,4,4,0
account.1868e365729b4689b835af8c8ef453cd,yanis1205,0,0,1,0,0,0,0,0,0.0,0.0,0,0,byplayer,1471.2172,12.436554,1072.5524,559.889,2,60,17,da938a1c-a7d5-40bf-af83-9048c2c040e6,df9e39ab-f40d-4efa-ac7a-43121c4856df,3,17,0
account.e77b078727074b6b82e298ee0ad6a183,kingpin_6661,0,0,2,0,0,0,0,0,0.0,0.0,0,0,byplayer,624.44604,0.0,849.96906,559.886,3,61,17,da938a1c-a7d5-40bf-af83-9048c2c040e6,df9e39ab-f40d-4efa-ac7a-43121c4856df,3,17,0
