match_id,game_mode,date,hour,map,weather,rosters,users
d482b356-5f9a-4e52-8ee7-9a6507782a91,squad,2019-12-26,16:36,Savage,Clear,28,97
4407cf84-8a04-4374-add8-b485d7519d0c,squad,2019-12-26,16:27,Savage,Overcast,29,95
1ad97254-572d-4227-ba89-6121fbaf51cb,squad,2019-12-26,16:21,Savage,Clear,26,94
75b81f25-f830-40af-bb7f-a3a9e2e10853,solo,2019-12-26,16:01,Desert,Clear,93,93
fda65d01-ca71-46a9-9276-9f4458a53c6b,solo,2019-12-26,15:26,Desert,Sunset,94,94
db2897a4-2359-422a-8d89-ca4baa30dbae,solo,2019-12-26,14:56,Desert,Overcast,94,94
677b5ea6-ec6b-4543-9ca3-92f3c7be0e16,squad,2019-12-26,14:51,Savage,Clear,27,93
23333011-8288-43cb-b526-c74006107ee3,squad,2019-12-26,14:24,Savage,Clear,26,93
97dac816-ecf6-44b8-94ec-d8ddd0696796,solo,2019-12-26,14:01,Baltic,Clear,94,94
7bf2757a-de15-453a-8edb-4f94c8f24055,solo,2019-12-26,13:32,DihorOtok,Clear,94,94
a9622036-2a08-4125-9df0-f0ae1305625e,solo,2019-12-26,13:00,Desert,Clear,94,94
8ef9543b-027c-442c-b74d-3d4d52c00e98,solo,2019-12-26,12:30,Desert,Clear,92,92
